timestamp,busy,Total Duration (hrs),Total Energy (kWh),Average Power (kW)
9/3/2022 4:45,7,0.58333,140,1680
9/3/2022 4:50,14,1.16667,280,3360
9/3/2022 4:55,14,1.16667,280,3360
9/3/2022 5:00,14,1.16667,280,3360
9/3/2022 5:05,14,1.16667,280,3360
9/3/2022 5:10,14,1.16667,280,3360
9/3/2022 5:15,16,1.33333,320,3840
9/3/2022 5:20,16,1.33333,320,3840
9/3/2022 5:25,16,1.33333,320,3840
9/3/2022 5:30,16,1.33333,320,3840
9/3/2022 5:35,16,1.33333,320,3840
9/3/2022 5:40,16,1.33333,320,3840
9/3/2022 5:45,13,1.08333,260,3120
9/3/2022 5:50,13,1.08333,260,3120
9/3/2022 5:55,13,1.08333,260,3120
9/3/2022 6:00,19,1.58333,380,4560
9/3/2022 6:05,19,1.58333,380,4560
9/3/2022 6:10,19,1.58333,380,4560
9/3/2022 6:15,18,1.5,360,4320
9/3/2022 6:20,18,1.5,360,4320
9/3/2022 6:25,16,1.33333,320,3840
9/3/2022 6:30,16,1.33333,320,3840
9/3/2022 6:35,16,1.33333,320,3840
9/3/2022 6:40,13,1.08333,260,3120
9/3/2022 6:45,13,1.08333,260,3120
9/3/2022 6:50,13,1.08333,260,3120
9/3/2022 6:55,10,0.83333,200,2400
9/3/2022 7:00,10,0.83333,200,2400
9/3/2022 7:05,10,0.83333,200,2400
9/3/2022 7:10,16,1.33333,320,3840
9/3/2022 7:15,16,1.33333,320,3840
9/3/2022 7:20,19,1.58333,380,4560
9/3/2022 7:25,19,1.58333,380,4560
9/3/2022 7:30,19,1.58333,380,4560
9/3/2022 7:35,22,1.83333,440,5280
9/3/2022 7:40,22,1.83333,440,5280
9/3/2022 7:45,22,1.83333,440,5280
9/3/2022 7:50,19,1.58333,380,4560
9/3/2022 7:55,19,1.58333,380,4560
9/3/2022 8:00,16,1.33333,320,3840
9/3/2022 8:05,16,1.33333,320,3840
9/3/2022 8:10,16,1.33333,320,3840
9/3/2022 8:15,12,1,240,2880
9/3/2022 8:20,12,1,240,2880
9/3/2022 8:25,12,1,240,2880
9/3/2022 8:30,10,0.83333,200,2400
9/3/2022 8:35,10,0.83333,200,2400
9/3/2022 8:40,10,0.83333,200,2400
9/3/2022 8:45,11,0.91667,220,2640
9/3/2022 8:50,11,0.91667,220,2640
9/3/2022 8:55,9,0.75,180,2160
9/3/2022 9:00,9,0.75,180,2160
9/3/2022 9:05,9,0.75,180,2160
9/3/2022 9:10,8,0.66667,160,1920
9/3/2022 9:15,8,0.66667,160,1920
9/3/2022 9:20,8,0.66667,160,1920
9/3/2022 9:25,7,0.58333,140,1680
9/3/2022 9:30,7,0.58333,140,1680
9/3/2022 9:35,7,0.58333,140,1680
9/3/2022 9:40,7,0.58333,140,1680
9/3/2022 9:45,7,0.58333,140,1680
9/3/2022 9:50,5,0.41667,100,1200
9/3/2022 9:55,5,0.41667,100,1200
9/3/2022 10:00,3,0.25,60,720
9/3/2022 10:05,3,0.25,60,720
9/3/2022 10:10,3,0.25,60,720
9/3/2022 10:15,5,0.41667,100,1200
9/3/2022 10:20,5,0.41667,100,1200
9/3/2022 10:25,5,0.41667,100,1200
9/3/2022 10:30,5,0.41667,100,1200
9/3/2022 10:35,5,0.41667,100,1200
9/3/2022 10:40,5,0.41667,100,1200
9/3/2022 10:45,4,0.33333,80,960
9/3/2022 10:50,4,0.33333,80,960
9/3/2022 10:55,4,0.33333,80,960
9/3/2022 11:00,,,,0
9/3/2022 11:05,,,,0
9/3/2022 11:10,,,,0
9/3/2022 11:15,,,,0
9/3/2022 11:20,,,,0
9/3/2022 11:25,,,,0
9/3/2022 11:30,,,,0
9/3/2022 11:35,,,,0
9/3/2022 11:40,,,,0
9/3/2022 11:45,,,,0
9/3/2022 11:50,,,,0
9/3/2022 11:55,,,,0
9/3/2022 12:00,12,1,240,2880
9/3/2022 12:05,12,1,240,2880
9/3/2022 12:10,12,1,240,2880
9/3/2022 12:15,14,1.16667,280,3360
9/3/2022 12:20,14,1.16667,280,3360
9/3/2022 12:25,13,1.08333,260,3120
9/3/2022 12:30,13,1.08333,260,3120
9/3/2022 12:35,13,1.08333,260,3120
9/3/2022 12:40,17,1.41667,340,4080
9/3/2022 12:45,17,1.41667,340,4080
9/3/2022 12:50,17,1.41667,340,4080
9/3/2022 12:55,17,1.41667,340,4080
9/3/2022 13:00,17,1.41667,340,4080
9/3/2022 13:05,19,1.58333,380,4560
9/3/2022 13:10,19,1.58333,380,4560
9/3/2022 13:15,18,1.5,360,4320
9/3/2022 13:20,18,1.5,360,4320
9/3/2022 13:25,16,1.33333,320,3840
9/3/2022 13:30,16,1.33333,320,3840
9/3/2022 13:35,16,1.33333,320,3840
9/3/2022 13:40,16,1.33333,320,3840
9/3/2022 13:45,16,1.33333,320,3840
9/3/2022 13:50,16,1.33333,320,3840
9/3/2022 13:55,10,0.83333,200,2400
9/3/2022 14:00,10,0.83333,200,2400
9/3/2022 14:05,10,0.83333,200,2400
9/3/2022 14:10,10,0.83333,200,2400
9/3/2022 14:15,10,0.83333,200,2400
9/3/2022 14:20,10,0.83333,200,2400
9/3/2022 14:25,9,0.75,180,2160
9/3/2022 14:30,9,0.75,180,2160
9/3/2022 14:35,9,0.75,180,2160
9/3/2022 14:40,8,0.66667,160,1920
9/3/2022 14:45,8,0.66667,160,1920
9/3/2022 14:50,7,0.58333,140,1680
9/3/2022 14:55,7,0.58333,140,1680
9/3/2022 15:00,,,,0
9/3/2022 15:05,,,,0
9/3/2022 15:10,,,,0
9/3/2022 15:15,,,,0
9/3/2022 15:20,,,,0
9/3/2022 15:25,,,,0
9/3/2022 15:30,,,,0
9/3/2022 15:35,,,,0
9/3/2022 15:40,,,,0
9/3/2022 15:45,,,,0
9/3/2022 15:50,,,,0
9/3/2022 15:55,,,,0
9/3/2022 16:00,,,,0
9/3/2022 16:05,,,,0
9/3/2022 16:10,,,,0
9/3/2022 16:15,,,,0
9/3/2022 16:20,,,,0
9/3/2022 16:25,,,,0
9/3/2022 16:30,,,,0
9/3/2022 16:35,,,,0
9/3/2022 16:40,,,,0
9/3/2022 16:45,,,,0
9/3/2022 16:50,,,,0
9/3/2022 16:55,,,,0
9/3/2022 17:00,12,1,240,2880
9/3/2022 17:05,12,1,240,2880
9/3/2022 17:10,12,1,240,2880
9/3/2022 17:15,13,1.08333,260,3120
9/3/2022 17:20,13,1.08333,260,3120
9/3/2022 17:25,13,1.08333,260,3120
9/3/2022 17:30,14,1.16667,280,3360
9/3/2022 17:35,14,1.16667,280,3360
9/3/2022 17:40,14,1.16667,280,3360
9/3/2022 17:45,13,1.08333,260,3120
9/3/2022 17:50,13,1.08333,260,3120
9/3/2022 17:55,14,1.16667,280,3360
9/3/2022 18:00,14,1.16667,280,3360
9/3/2022 18:05,14,1.16667,280,3360
9/3/2022 18:10,11,0.91667,220,2640
9/3/2022 18:15,11,0.91667,220,2640
9/3/2022 18:20,11,0.91667,220,2640
9/3/2022 18:25,11,0.91667,220,2640
9/3/2022 18:30,11,0.91667,220,2640
9/3/2022 18:35,12,1,240,2880
9/3/2022 18:40,12,1,240,2880
9/3/2022 18:45,12,1,240,2880
9/3/2022 18:50,11,0.91667,220,2640
9/3/2022 18:55,11,0.91667,220,2640
9/3/2022 19:00,13,1.08333,260,3120
9/3/2022 19:05,13,1.08333,260,3120
9/3/2022 19:10,13,1.08333,260,3120
9/3/2022 19:15,12,1,240,2880
9/3/2022 19:20,12,1,240,2880
9/3/2022 19:25,12,1,240,2880
9/3/2022 19:30,9,0.75,180,2160
9/3/2022 19:35,9,0.75,180,2160
9/3/2022 19:40,9,0.75,180,2160
9/3/2022 19:45,12,1,240,2880
9/3/2022 19:50,12,1,240,2880
9/3/2022 19:55,12,1,240,2880
9/3/2022 20:00,15,1.25,300,3600
9/3/2022 20:05,15,1.25,300,3600
9/3/2022 20:10,15,1.25,300,3600
9/3/2022 20:15,14,1.16667,280,3360
9/3/2022 20:20,14,1.16667,280,3360
9/3/2022 20:25,14,1.16667,280,3360
9/3/2022 20:30,12,1,240,2880
9/3/2022 20:35,12,1,240,2880
9/3/2022 20:40,12,1,240,2880
9/3/2022 20:45,12,1,240,2880
9/3/2022 20:50,12,1,240,2880
9/3/2022 20:55,14,1.16667,280,3360
9/3/2022 21:00,14,1.16667,280,3360
9/3/2022 21:05,15,1.25,300,3600
9/3/2022 21:10,15,1.25,300,3600
9/3/2022 21:15,15,1.25,300,3600
9/3/2022 21:20,15,1.25,300,3600
9/3/2022 21:25,15,1.25,300,3600
9/3/2022 21:30,13,1.08333,260,3120
9/3/2022 21:35,13,1.08333,260,3120
9/3/2022 21:40,13,1.08333,260,3120
9/3/2022 21:45,11,0.91667,220,2640
9/3/2022 21:50,11,0.91667,220,2640
9/3/2022 21:55,10,0.83333,200,2400
9/3/2022 22:00,10,0.83333,200,2400
9/3/2022 22:05,10,0.83333,200,2400
9/3/2022 22:10,10,0.83333,200,2400
9/3/2022 22:15,10,0.83333,200,2400
9/3/2022 22:20,10,0.83333,200,2400
9/3/2022 22:25,12,1,240,2880
9/3/2022 22:30,12,1,240,2880
9/3/2022 22:35,12,1,240,2880
9/3/2022 22:40,14,1.16667,280,3360
9/3/2022 22:45,14,1.16667,280,3360
9/3/2022 22:50,14,1.16667,280,3360
9/3/2022 22:55,13,1.08333,260,3120
9/3/2022 23:00,12,1,240,2880
9/3/2022 23:05,12,1,240,2880
9/3/2022 23:10,12,1,240,2880
9/3/2022 23:15,13,1.08333,260,3120
9/3/2022 23:20,13,1.08333,260,3120
9/3/2022 23:25,13,1.08333,260,3120
9/3/2022 23:30,13,1.08333,260,3120
9/3/2022 23:35,13,1.08333,260,3120
9/3/2022 23:40,16,1.33333,320,3840
9/3/2022 23:45,16,1.33333,320,3840
9/3/2022 23:50,16,1.33333,320,3840
9/3/2022 23:55,16,1.33333,320,3840
9/4/2022 0:00,15,1.25,300,3600
9/4/2022 0:05,15,1.25,300,3600
9/4/2022 0:10,24,2,480,5760
9/4/2022 0:15,24,2,480,5760
9/4/2022 0:20,24,2,480,5760
9/4/2022 0:25,23,1.91667,460,5520
9/4/2022 0:30,23,1.91667,460,5520
9/4/2022 0:35,23,1.91667,460,5520
9/4/2022 0:40,24,2,480,5760
9/4/2022 0:45,24,2,480,5760
9/4/2022 0:50,24,2,480,5760
9/4/2022 0:55,18,1.5,360,4320
9/4/2022 1:00,18,1.5,360,4320
9/4/2022 1:05,18,1.5,360,4320
9/4/2022 1:10,17,1.41667,340,4080
9/4/2022 1:15,17,1.41667,340,4080
9/4/2022 1:20,17,1.41667,340,4080
9/4/2022 1:25,12,1,240,2880
9/4/2022 1:30,12,1,240,2880
9/4/2022 1:35,11,0.91667,220,2640
9/4/2022 1:40,11,0.91667,220,2640
9/4/2022 1:45,11,0.91667,220,2640
9/4/2022 1:50,9,0.75,180,2160
9/4/2022 1:55,9,0.75,180,2160
9/4/2022 2:00,8,0.66667,160,1920
9/4/2022 2:05,8,0.66667,160,1920
9/4/2022 2:10,8,0.66667,160,1920
9/4/2022 2:15,8,0.66667,160,1920
9/4/2022 2:20,8,0.66667,160,1920
9/4/2022 2:25,5,0.41667,100,1200
9/4/2022 2:30,5,0.41667,100,1200
9/4/2022 2:35,5,0.41667,100,1200
9/4/2022 2:40,4,0.33333,80,960
9/4/2022 2:45,4,0.33333,80,960
9/4/2022 2:50,4,0.33333,80,960
9/4/2022 2:55,4,0.33333,80,960
9/4/2022 3:00,4,0.33333,80,960
9/4/2022 3:05,4,0.33333,80,960
9/4/2022 3:10,4,0.33333,80,960
9/4/2022 3:15,5,0.41667,100,1200
9/4/2022 3:20,5,0.41667,100,1200
9/4/2022 3:25,6,0.5,120,1440
9/4/2022 3:30,6,0.5,120,1440
9/4/2022 3:35,6,0.5,120,1440
9/4/2022 3:40,6,0.5,120,1440
9/4/2022 3:45,6,0.5,120,1440
9/4/2022 3:50,4,0.33333,80,960
9/4/2022 3:55,4,0.33333,80,960
9/4/2022 4:00,3,0.25,60,720
9/4/2022 4:05,3,0.25,60,720
9/4/2022 4:10,3,0.25,60,720
9/4/2022 4:15,4,0.33333,80,960
9/4/2022 4:20,4,0.33333,80,960
9/4/2022 4:25,4,0.33333,80,960
9/4/2022 4:30,6,0.5,120,1440
9/4/2022 4:35,6,0.5,120,1440
9/4/2022 4:40,6,0.5,120,1440
9/4/2022 4:45,6,0.5,120,1440
9/4/2022 4:50,6,0.5,120,1440
9/4/2022 4:55,8,0.66667,160,1920
9/4/2022 5:00,8,0.66667,160,1920
9/4/2022 5:05,8,0.66667,160,1920
9/4/2022 5:10,7,0.58333,140,1680
9/4/2022 5:15,7,0.58333,140,1680
9/4/2022 5:20,7,0.58333,140,1680
9/4/2022 5:25,10,0.83333,200,2400
9/4/2022 5:30,10,0.83333,200,2400
9/4/2022 5:35,10,0.83333,200,2400
9/4/2022 5:40,10,0.83333,200,2400
9/4/2022 5:45,10,0.83333,200,2400
9/4/2022 5:50,11,0.91667,220,2640
9/4/2022 5:55,11,0.91667,220,2640
9/4/2022 6:00,12,1,240,2880
9/4/2022 6:05,12,1,240,2880
9/4/2022 6:10,12,1,240,2880
9/4/2022 6:15,14,1.16667,280,3360
9/4/2022 6:20,14,1.16667,280,3360
9/4/2022 6:25,14,1.16667,280,3360
9/4/2022 6:30,14,1.16667,280,3360
9/4/2022 6:35,12,1,240,2880
9/4/2022 6:40,12,1,240,2880
9/4/2022 6:45,12,1,240,2880
9/4/2022 6:50,12,1,240,2880
9/4/2022 6:55,9,0.75,180,2160
9/4/2022 7:00,9,0.75,180,2160
9/4/2022 7:05,8,0.66667,160,1920
9/4/2022 7:10,8,0.66667,160,1920
9/4/2022 7:15,8,0.66667,160,1920
9/4/2022 7:20,10,0.83333,200,2400
9/4/2022 7:25,10,0.83333,200,2400
9/4/2022 7:30,10,0.83333,200,2400
9/4/2022 7:35,10,0.83333,200,2400
9/4/2022 7:40,10,0.83333,200,2400
9/4/2022 7:45,10,0.83333,200,2400
9/4/2022 7:50,8,0.66667,160,1920
9/4/2022 7:55,8,0.66667,160,1920
9/4/2022 8:00,5,0.41667,100,1200
9/4/2022 8:05,5,0.41667,100,1200
9/4/2022 8:10,5,0.41667,100,1200
9/4/2022 8:15,4,0.33333,80,960
9/4/2022 8:20,4,0.33333,80,960
9/4/2022 8:25,4,0.33333,80,960
9/4/2022 8:30,3,0.25,60,720
9/4/2022 8:35,3,0.25,60,720
9/4/2022 8:40,3,0.25,60,720
9/4/2022 8:45,4,0.33333,80,960
9/4/2022 8:50,4,0.33333,80,960
9/4/2022 8:55,6,0.5,120,1440
9/4/2022 9:00,6,0.5,120,1440
9/4/2022 9:05,6,0.5,120,1440
9/4/2022 9:10,6,0.5,120,1440
9/4/2022 9:15,6,0.5,120,1440
9/4/2022 9:20,5,0.41667,100,1200
9/4/2022 9:25,5,0.41667,100,1200
9/4/2022 9:30,5,0.41667,100,1200
9/4/2022 9:35,4,0.33333,80,960
9/4/2022 9:40,4,0.33333,80,960
9/4/2022 9:45,4,0.33333,80,960
9/4/2022 9:50,5,0.41667,100,1200
9/4/2022 9:55,5,0.41667,100,1200
9/4/2022 10:00,7,0.58333,140,1680
9/4/2022 10:05,7,0.58333,140,1680
9/4/2022 10:10,7,0.58333,140,1680
9/4/2022 10:15,5,0.41667,100,1200
9/4/2022 10:20,5,0.41667,100,1200
9/4/2022 10:25,5,0.41667,100,1200
9/4/2022 10:30,3,0.25,60,720
9/4/2022 10:35,3,0.25,60,720
9/4/2022 10:40,3,0.25,60,720
9/4/2022 10:45,7,0.58333,140,1680
9/4/2022 10:50,7,0.58333,140,1680
9/4/2022 10:55,7,0.58333,140,1680
9/4/2022 11:00,,,,0
9/4/2022 11:05,,,,0
9/4/2022 11:10,,,,0
9/4/2022 11:15,,,,0
9/4/2022 11:20,,,,0
9/4/2022 11:25,,,,0
9/4/2022 11:30,,,,0
9/4/2022 11:35,,,,0
9/4/2022 11:40,,,,0
9/4/2022 11:45,,,,0
9/4/2022 11:50,,,,0
9/4/2022 11:55,,,,0
9/4/2022 12:00,4,0.33333,80,960
9/4/2022 12:05,4,0.33333,80,960
9/4/2022 12:10,10,0.83333,200,2400
9/4/2022 12:15,10,0.83333,200,2400
9/4/2022 12:20,10,0.83333,200,2400
9/4/2022 12:25,13,1.08333,260,3120
9/4/2022 12:30,13,1.08333,260,3120
9/4/2022 12:35,13,1.08333,260,3120
9/4/2022 12:40,13,1.08333,260,3120
9/4/2022 12:45,14,1.16667,280,3360
9/4/2022 12:50,14,1.16667,280,3360
9/4/2022 12:55,16,1.33333,320,3840
9/4/2022 13:00,16,1.33333,320,3840
9/4/2022 13:05,16,1.33333,320,3840
9/4/2022 13:10,16,1.33333,320,3840
9/4/2022 13:15,16,1.33333,320,3840
9/4/2022 13:20,12,1,240,2880
9/4/2022 13:25,12,1,240,2880
9/4/2022 13:30,12,1,240,2880
9/4/2022 13:35,12,1,240,2880
9/4/2022 13:40,12,1,240,2880
9/4/2022 13:45,10,0.83333,200,2400
9/4/2022 13:50,10,0.83333,200,2400
9/4/2022 13:55,10,0.83333,200,2400
9/4/2022 14:00,10,0.83333,200,2400
9/4/2022 14:05,5,0.41667,100,1200
9/4/2022 14:10,5,0.41667,100,1200
9/4/2022 14:15,6,0.5,120,1440
9/4/2022 14:20,6,0.5,120,1440
9/4/2022 14:25,6,0.5,120,1440
9/4/2022 14:30,6,0.5,120,1440
9/4/2022 14:35,6,0.5,120,1440
9/4/2022 14:40,6,0.5,120,1440
9/4/2022 14:45,3,0.25,60,720
9/4/2022 14:50,3,0.25,60,720
9/4/2022 14:55,3,0.25,60,720
9/4/2022 15:00,,,,0
9/4/2022 15:05,,,,0
9/4/2022 15:10,,,,0
9/4/2022 15:15,,,,0
9/4/2022 15:20,,,,0
9/4/2022 15:25,,,,0
9/4/2022 15:30,,,,0
9/4/2022 15:35,,,,0
9/4/2022 15:40,,,,0
9/4/2022 15:45,,,,0
9/4/2022 15:50,,,,0
9/4/2022 15:55,,,,0
9/4/2022 16:00,,,,0
9/4/2022 16:05,,,,0
9/4/2022 16:10,,,,0
9/4/2022 16:15,,,,0
9/4/2022 16:20,,,,0
9/4/2022 16:25,,,,0
9/4/2022 16:30,,,,0
9/4/2022 16:35,,,,0
9/4/2022 16:40,,,,0
9/4/2022 16:45,,,,0
9/4/2022 16:50,,,,0
9/4/2022 16:55,,,,0
9/4/2022 17:00,8,0.66667,160,1920
9/4/2022 17:05,8,0.66667,160,1920
9/4/2022 17:10,10,0.83333,200,2400
9/4/2022 17:15,10,0.83333,200,2400
9/4/2022 17:20,10,0.83333,200,2400
9/4/2022 17:25,8,0.66667,160,1920
9/4/2022 17:30,8,0.66667,160,1920
9/4/2022 17:35,9,0.75,180,2160
9/4/2022 17:40,9,0.75,180,2160
9/4/2022 17:45,9,0.75,180,2160
9/4/2022 17:50,10,0.83333,200,2400
9/4/2022 17:55,10,0.83333,200,2400
9/4/2022 18:00,13,1.08333,260,3120
9/4/2022 18:05,13,1.08333,260,3120
9/4/2022 18:10,13,1.08333,260,3120
9/4/2022 18:15,18,1.5,360,4320
9/4/2022 18:20,18,1.5,360,4320
9/4/2022 18:25,18,1.5,360,4320
9/4/2022 18:30,14,1.16667,280,3360
9/4/2022 18:35,14,1.16667,280,3360
9/4/2022 18:40,14,1.16667,280,3360
9/4/2022 18:45,9,0.75,180,2160
9/4/2022 18:50,9,0.75,180,2160
9/4/2022 18:55,9,0.75,180,2160
9/4/2022 19:00,7,0.58333,140,1680
9/4/2022 19:05,7,0.58333,140,1680
9/4/2022 19:10,7,0.58333,140,1680
9/4/2022 19:15,8,0.66667,160,1920
9/4/2022 19:20,8,0.66667,160,1920
9/4/2022 19:25,7,0.58333,140,1680
9/4/2022 19:30,7,0.58333,140,1680
9/4/2022 19:35,7,0.58333,140,1680
9/4/2022 19:40,11,0.91667,220,2640
9/4/2022 19:45,11,0.91667,220,2640
9/4/2022 19:50,11,0.91667,220,2640
9/4/2022 19:55,10,0.83333,200,2400
9/4/2022 20:00,10,0.83333,200,2400
9/4/2022 20:05,10,0.83333,200,2400
9/4/2022 20:10,10,0.83333,200,2400
9/4/2022 20:15,10,0.83333,200,2400
9/4/2022 20:20,11,0.91667,220,2640
9/4/2022 20:25,11,0.91667,220,2640
9/4/2022 20:30,11,0.91667,220,2640
9/4/2022 20:35,11,0.91667,220,2640
9/4/2022 20:40,11,0.91667,220,2640
9/4/2022 20:45,12,1,240,2880
9/4/2022 20:50,12,1,240,2880
9/4/2022 20:55,12,1,240,2880
9/4/2022 21:00,13,1.08333,260,3120
9/4/2022 21:05,13,1.08333,260,3120
9/4/2022 21:10,13,1.08333,260,3120
9/4/2022 21:15,13,1.08333,260,3120
9/4/2022 21:20,13,1.08333,260,3120
9/4/2022 21:25,9,0.75,180,2160
9/4/2022 21:30,9,0.75,180,2160
9/4/2022 21:35,9,0.75,180,2160
9/4/2022 21:40,10,0.83333,200,2400
9/4/2022 21:45,10,0.83333,200,2400
9/4/2022 21:50,10,0.83333,200,2400
9/4/2022 21:55,10,0.83333,200,2400
9/4/2022 22:00,10,0.83333,200,2400
9/4/2022 22:05,10,0.83333,200,2400
9/4/2022 22:10,10,0.83333,200,2400
9/4/2022 22:15,10,0.83333,200,2400
9/4/2022 22:20,10,0.83333,200,2400
9/4/2022 22:25,8,0.66667,160,1920
9/4/2022 22:30,8,0.66667,160,1920
9/4/2022 22:35,11,0.91667,220,2640
9/4/2022 22:40,11,0.91667,220,2640
9/4/2022 22:45,11,0.91667,220,2640
9/4/2022 22:50,9,0.75,180,2160
9/4/2022 22:55,9,0.75,180,2160
9/4/2022 23:00,10,0.83333,200,2400
9/4/2022 23:05,10,0.83333,200,2400
9/4/2022 23:10,10,0.83333,200,2400
9/4/2022 23:15,8,0.66667,160,1920
9/4/2022 23:20,8,0.66667,160,1920
9/4/2022 23:25,10,0.83333,200,2400
9/4/2022 23:30,10,0.83333,200,2400
9/4/2022 23:35,10,0.83333,200,2400
9/4/2022 23:40,10,0.83333,200,2400
9/4/2022 23:45,10,0.83333,200,2400
9/4/2022 23:50,10,0.83333,200,2400
9/4/2022 23:55,10,0.83333,200,2400
9/5/2022 0:00,16,1.33333,320,3840
9/5/2022 0:05,16,1.33333,320,3840
9/5/2022 0:10,16,1.33333,320,3840
9/5/2022 0:15,21,1.75,420,5040
9/5/2022 0:20,21,1.75,420,5040
9/5/2022 0:25,23,1.91667,460,5520
9/5/2022 0:30,23,1.91667,460,5520
9/5/2022 0:35,23,1.91667,460,5520
9/5/2022 0:40,26,2.16667,520,6240
9/5/2022 0:45,26,2.16667,520,6240
9/5/2022 0:50,26,2.16667,520,6240
9/5/2022 0:55,24,2,480,5760
9/5/2022 1:00,24,2,480,5760
9/5/2022 1:05,24,2,480,5760
9/5/2022 1:10,18,1.5,360,4320
9/5/2022 1:15,18,1.5,360,4320
9/5/2022 1:20,18,1.5,360,4320
9/5/2022 1:25,14,1.16667,280,3360
9/5/2022 1:30,14,1.16667,280,3360
9/5/2022 1:35,14,1.16667,280,3360
9/5/2022 1:40,12,1,240,2880
9/5/2022 1:45,12,1,240,2880
9/5/2022 1:50,12,1,240,2880
9/5/2022 1:55,12,1,240,2880
9/5/2022 2:00,12,1,240,2880
9/5/2022 2:05,12,1,240,2880
9/5/2022 2:10,13,1.08333,260,3120
9/5/2022 2:15,13,1.08333,260,3120
9/5/2022 2:20,13,1.08333,260,3120
9/5/2022 2:25,12,1,240,2880
9/5/2022 2:30,12,1,240,2880
9/5/2022 2:35,12,1,240,2880
9/5/2022 2:40,15,0.91667,220,3600
9/5/2022 2:45,15,0.91667,220,3600
9/5/2022 2:50,15,0.91667,220,3600
9/5/2022 2:55,12,1,240,2880
9/5/2022 3:00,12,1,240,2880
9/5/2022 3:05,12,1,240,2880
9/5/2022 3:10,12,1,240,2880
9/5/2022 3:15,11,0.91667,220,2640
9/5/2022 3:20,11,0.91667,220,2640
9/5/2022 3:25,9,0.75,180,2160
9/5/2022 3:30,9,0.75,180,2160
9/5/2022 3:35,9,0.75,180,2160
9/5/2022 3:40,9,0.75,180,2160
9/5/2022 3:45,9,0.75,180,2160
9/5/2022 3:50,9,0.75,180,2160
9/5/2022 3:55,8,0.66667,160,1920
9/5/2022 4:00,8,0.66667,160,1920
9/5/2022 4:05,8,0.66667,160,1920
9/5/2022 4:10,12,1,240,2880
9/5/2022 4:15,12,1,240,2880
9/5/2022 4:20,12,1,240,2880
9/5/2022 4:25,12,1,240,2880
9/5/2022 4:30,11,0.91667,220,2640
9/5/2022 4:35,11,0.91667,220,2640
9/5/2022 4:40,13,1.08333,260,3120
9/5/2022 4:45,13,1.08333,260,3120
9/5/2022 4:50,13,1.08333,260,3120
9/5/2022 4:55,17,1.41667,340,4080
9/5/2022 5:00,17,1.41667,340,4080
9/5/2022 5:05,17,1.41667,340,4080
9/5/2022 5:10,17,1.41667,340,4080
9/5/2022 5:15,17,1.41667,340,4080
9/5/2022 5:20,15,1.25,300,3600
9/5/2022 5:25,15,1.25,300,3600
9/5/2022 5:30,15,1.25,300,3600
9/5/2022 5:35,17,1.41667,340,4080
9/5/2022 5:40,17,1.41667,340,4080
9/5/2022 5:45,17,1.41667,340,4080
9/5/2022 5:50,17,1.41667,340,4080
9/5/2022 5:55,20,1.66667,400,4800
9/5/2022 6:00,24,2,480,5760
9/5/2022 6:05,24,2,480,5760
9/5/2022 6:10,24,2,480,5760
9/5/2022 6:15,24,2,480,5760
9/5/2022 6:20,24,2,480,5760
9/5/2022 6:25,21,1.75,420,5040
9/5/2022 6:30,21,1.75,420,5040
9/5/2022 6:35,21,1.75,420,5040
9/5/2022 6:40,29,2.41667,580,6960
9/5/2022 6:45,29,2.41667,580,6960
9/5/2022 6:50,29,2.41667,580,6960
9/5/2022 6:55,29,2.41667,580,6960
9/5/2022 7:00,29,2.41667,580,6960
9/5/2022 7:05,29,2.41667,580,6960
9/5/2022 7:10,33,2.75,660,7920
9/5/2022 7:15,33,2.75,660,7920
9/5/2022 7:20,33,2.75,660,7920
9/5/2022 7:25,29,2.41667,580,6960
9/5/2022 7:30,29,2.41667,580,6960
9/5/2022 7:35,29,2.41667,580,6960
9/5/2022 7:40,25,2.08333,500,6000
9/5/2022 7:45,25,2.08333,500,6000
9/5/2022 7:50,25,2.08333,500,6000
9/5/2022 7:55,18,1.5,360,4320
9/5/2022 8:00,18,1.5,360,4320
9/5/2022 8:05,12,1,240,2880
9/5/2022 8:10,12,1,240,2880
9/5/2022 8:15,12,1,240,2880
9/5/2022 8:20,9,0.75,180,2160
9/5/2022 8:25,9,0.75,180,2160
9/5/2022 8:30,7,0.58333,140,1680
9/5/2022 8:35,7,0.58333,140,1680
9/5/2022 8:40,7,0.58333,140,1680
9/5/2022 8:45,6,0.5,120,1440
9/5/2022 8:50,6,0.5,120,1440
9/5/2022 8:55,6,0.5,120,1440
9/5/2022 9:00,4,0.33333,80,960
9/5/2022 9:05,4,0.33333,80,960
9/5/2022 9:10,4,0.33333,80,960
9/5/2022 9:15,2,0.16667,40,480
9/5/2022 9:20,2,0.16667,40,480
9/5/2022 9:25,2,0.16667,40,480
9/5/2022 9:30,2,0.16667,40,480
9/5/2022 9:35,2,0.16667,40,480
9/5/2022 9:40,2,0.16667,40,480
9/5/2022 9:45,2,0.16667,40,480
9/5/2022 9:50,2,0.16667,40,480
9/5/2022 9:55,2,0.16667,40,480
9/5/2022 10:00,2,0.16667,40,480
9/5/2022 10:05,2,0.16667,40,480
9/5/2022 10:10,5,0.41667,100,1200
9/5/2022 10:15,5,0.41667,100,1200
9/5/2022 10:20,5,0.41667,100,1200
9/5/2022 10:25,6,0.5,120,1440
9/5/2022 10:30,6,0.5,120,1440
